ALV-5000/E-WIN Data
Date :	"29/06/18"
Time :	"08:26:41"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      90.00000
Duration [s]    :	        30
Runs            :	         1
Mode            :	"SINGLE AUTO CH1"
MeanCR0 [kHz]   :	     109.41560
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  2.00000E-004	  8.81197E-002
  4.00000E-004	  4.09407E-002
  6.00000E-004	  2.69300E-002
  8.00000E-004	  1.65658E-002
  1.00000E-003	  2.26104E-002
  1.20000E-003	  2.42232E-002
  1.40000E-003	  1.94548E-002
  1.60000E-003	  1.96091E-002
  1.80000E-003	  1.31998E-002
  2.00000E-003	  1.93987E-002
  2.20000E-003	  2.73227E-002
  2.40000E-003	  2.24141E-002
  2.60000E-003	  1.99878E-002
  2.80000E-003	  2.05628E-002
  3.00000E-003	  2.22177E-002
  3.20000E-003	  2.26945E-002
  3.60000E-003	  2.09976E-002
  4.00000E-003	  1.88167E-002
  4.40000E-003	  1.89570E-002
  4.80000E-003	  2.03664E-002
  5.20000E-003	  1.90061E-002
  5.60000E-003	  2.05628E-002
  6.00000E-003	  1.79823E-002
  6.40000E-003	  2.10180E-002
  7.20000E-003	  2.07690E-002
  8.00000E-003	  1.99521E-002
  8.80000E-003	  2.02536E-002
  9.60000E-003	  1.77435E-002
  1.04000E-002	  1.93771E-002
  1.12000E-002	  2.04710E-002
  1.20000E-002	  1.64599E-002
  1.28000E-002	  2.00570E-002
  1.44000E-002	  1.77625E-002
  1.60000E-002	  1.74958E-002
  1.76000E-002	  1.84097E-002
  1.92000E-002	  1.68232E-002
  2.08000E-002	  1.75735E-002
  2.24000E-002	  1.71510E-002
  2.40000E-002	  1.63425E-002
  2.56000E-002	  1.59789E-002
  2.88000E-002	  1.44888E-002
  3.20000E-002	  1.44660E-002
  3.52000E-002	  1.38752E-002
  3.84000E-002	  1.39389E-002
  4.16000E-002	  1.27476E-002
  4.48000E-002	  1.36870E-002
  4.80000E-002	  1.26795E-002
  5.12000E-002	  1.13120E-002
  5.76000E-002	  1.22185E-002
  6.40000E-002	  9.70273E-003
  7.04000E-002	  9.58771E-003
  7.68000E-002	  8.57572E-003
  8.32000E-002	  7.11536E-003
  8.96000E-002	  7.32092E-003
  9.60000E-002	  6.85471E-003
  1.02400E-001	  6.68932E-003
  1.15200E-001	  6.91538E-003
  1.28000E-001	  7.21928E-003
  1.40800E-001	  5.09259E-003
  1.53600E-001	  5.56835E-003
  1.66400E-001	  4.58922E-003
  1.79200E-001	  4.77483E-003
  1.92000E-001	  3.78584E-003
  2.04800E-001	  4.23925E-003
  2.30400E-001	  3.62111E-003
  2.56000E-001	  3.71493E-003
  2.81600E-001	  3.12386E-003
  3.07200E-001	  2.88120E-003
  3.32800E-001	  2.46226E-003
  3.58400E-001	  2.04983E-003
  3.84000E-001	  2.19335E-003
  4.09600E-001	  1.77007E-003
  4.60800E-001	  1.65004E-003
  5.12000E-001	  2.01359E-003
  5.63200E-001	  1.18297E-003
  6.14400E-001	  1.32059E-003
  6.65600E-001	  1.29677E-003
  7.16800E-001	  1.73373E-003
  7.68000E-001	  1.33861E-003
  8.19200E-001	  9.68302E-004
  9.21600E-001	  7.41939E-004
  1.02400E+000	  9.18963E-004
  1.12640E+000	  1.17581E-003
  1.22880E+000	  7.13719E-004
  1.33120E+000	  9.03498E-004
  1.43360E+000	  9.03063E-004
  1.53600E+000	  4.47140E-004
  1.63840E+000	  4.09105E-004
  1.84320E+000	  5.57226E-004
  2.04800E+000	  8.80074E-005
  2.25280E+000	  1.97331E-004
  2.45760E+000	  2.02726E-004
  2.66240E+000	  3.68808E-004
  2.86720E+000	  3.21376E-004
  3.07200E+000	  3.67513E-004
  3.22560E+000	  2.01852E-004
  3.63520E+000	  3.54776E-005
  4.04480E+000	  2.75476E-005
  4.45440E+000	  6.52705E-005
  4.86400E+000	  1.13248E-004
  5.27360E+000	  2.05541E-004
  5.68320E+000	  2.42832E-005
  6.09280E+000	  1.98111E-004
  6.50240E+000	  1.13771E-004
  7.32160E+000	  9.68373E-005
  8.14080E+000	  5.43104E-005
  8.96000E+000	  4.15594E-005
  9.77920E+000	 -4.05182E-005
  1.05984E+001	  2.32551E-004
  1.14176E+001	  1.16566E-004
  1.22368E+001	 -1.32435E-004
  1.30560E+001	 -6.35895E-005
  1.46944E+001	  4.78682E-005
  1.63328E+001	  5.71257E-005
  1.79712E+001	  2.65190E-005
  1.96096E+001	  9.70183E-005
  2.12480E+001	  7.51174E-005
  2.28864E+001	  1.13301E-004
  2.45248E+001	  2.05192E-005
  2.61632E+001	  1.72238E-006
  2.94400E+001	  1.68306E-005
  3.27168E+001	  9.58680E-005
  3.59936E+001	  5.36165E-005
  3.92704E+001	 -7.31647E-005
  4.25472E+001	 -3.19670E-005
  4.58240E+001	  6.66173E-005
  4.91008E+001	 -9.00285E-005
  5.23776E+001	 -1.41332E-005
  5.89312E+001	  3.85688E-005
  6.54848E+001	 -3.25013E-005
  7.20384E+001	  4.72492E-005
  7.85920E+001	  1.61041E-005
  8.51456E+001	  5.47881E-005
  9.16992E+001	 -2.33609E-005
  9.82528E+001	  8.02623E-006
  1.04806E+002	  1.91080E-005
  1.17914E+002	  2.75335E-005
  1.31021E+002	 -1.49157E-006
  1.44128E+002	  1.83098E-006
  1.57235E+002	  4.63811E-005
  1.70342E+002	  1.94122E-006
  1.83450E+002	  3.20754E-005
  1.96557E+002	  6.23350E-005
  2.09664E+002	  1.37760E-005
  2.35878E+002	  8.69989E-006
  2.62093E+002	  3.00257E-005
  2.88307E+002	  6.02325E-006
  3.14522E+002	  8.65949E-006
  3.40736E+002	  3.76140E-005
  3.66950E+002	  5.89971E-006
  3.93165E+002	  2.00021E-005
  4.19379E+002	 -1.07756E-006
  4.71808E+002	 -1.46798E-005
  5.24237E+002	 -2.83032E-005
  5.76666E+002	 -4.81760E-006
  6.29094E+002	 -6.54450E-006
  6.81523E+002	 -1.21349E-005
  7.33952E+002	 -5.58596E-007
  7.86381E+002	  1.30654E-005
  8.38810E+002	 -6.32239E-006
  9.43667E+002	  6.44688E-006
  1.04852E+003	 -4.02000E-006
  1.15338E+003	  1.85735E-005
  1.25824E+003	  6.28093E-006
  1.36310E+003	  4.53299E-007
  1.46796E+003	  9.92754E-006
  1.57281E+003	  1.08736E-005
  1.67767E+003	  4.75953E-006
  1.88739E+003	 -1.45941E-005
  2.09710E+003	 -5.70990E-006
  2.30682E+003	 -1.38713E-006
  2.51653E+003	  1.01840E-006
  2.72625E+003	  1.44004E-006
  2.93596E+003	 -1.63869E-005
  3.14568E+003	 -5.35446E-006
  3.35539E+003	  1.26313E-006
  3.77482E+003	 -5.55003E-007
  4.19425E+003	 -1.08580E-005
  4.61368E+003	 -1.29723E-006
  5.03311E+003	  1.37458E-005
  5.45254E+003	 -8.87197E-007
  5.87197E+003	  4.98496E-006
  6.29140E+003	  2.11462E-006

"Count Rate"
       0.11719	     108.71087
       0.23438	     108.90720
       0.35156	     109.25719
       0.46875	     110.83643
       0.58594	     111.10959
       0.70313	     109.14622
       0.82031	     109.31695
       0.93750	     107.91698
       1.05469	     106.79018
       1.17188	     107.80601
       1.28906	     109.63280
       1.40625	     107.66943
       1.52344	     110.80228
       1.64063	     108.48892
       1.75781	     110.27303
       1.87500	     107.95113
       1.99219	     107.25968
       2.10938	     108.95842
       2.22656	     109.43646
       2.34375	     109.29988
       2.46094	     111.37422
       2.57813	     109.36817
       2.69531	     109.79499
       2.81250	     111.07545
       2.92969	     109.14622
       3.04688	     110.79375
       3.16406	     108.95842
       3.28125	     108.49746
       3.39844	     110.52058
       3.51563	     108.39502
       3.63281	     107.59260
       3.75000	     109.99133
       3.86719	     108.36088
       3.98438	     110.86204
       4.10156	     110.54619
       4.21875	     108.08772
       4.33594	     109.73524
       4.45313	     111.10959
       4.57031	     110.30717
       4.68750	     110.99008
       4.80469	     108.50600
       4.92188	     107.70358
       5.03906	     109.77792
       5.15625	     113.35466
       5.27344	     107.72919
       5.39063	     109.00111
       5.50781	     109.47060
       5.62500	     110.99862
       5.74219	     109.18890
       5.85938	     106.24385
       5.97656	     107.72065
       6.09375	     110.09377
       6.21094	     109.29134
       6.32813	     109.22305
       6.44531	     110.93033
       6.56250	     109.57304
       6.67969	     107.25968
       6.79688	     109.00964
       6.91406	     108.17307
       7.03125	     109.80353
       7.14844	     108.97549
       7.26563	     110.07669
       7.38281	     108.75355
       7.50000	     107.66089
       7.61719	     109.37671
       7.73438	     110.41814
       7.85156	     109.51329
       7.96875	     109.53889
       8.08594	     110.29864
       8.20313	     110.75106
       8.32031	     108.89013
       8.43750	     112.40712
       8.55469	     108.19868
       8.67188	     107.49870
       8.78906	     108.99257
       8.90625	     108.74501
       9.02344	     106.35483
       9.14063	     108.96696
       9.25781	     108.32673
       9.37500	     107.47309
       9.49219	     107.99381
       9.60938	     111.27178
       9.72656	     110.33278
       9.84375	     110.04254
       9.96094	     111.03277
      10.07813	     109.71816
      10.19531	     108.57429
      10.31250	     107.95966
      10.42969	     108.89013
      10.54688	     107.65236
      10.66406	     109.35110
      10.78125	     107.43895
      10.89844	     110.05962
      11.01563	     109.66695
      11.13281	     110.97301
      11.25000	     109.19744
      11.36719	     109.07793
      11.48438	     109.61572
      11.60156	     110.86204
      11.71875	     109.29134
      11.83594	     112.36444
      11.95313	     108.75355
      12.07031	     108.30112
      12.18750	     108.48892
      12.30469	     108.26698
      12.42188	     108.99257
      12.53906	     107.31944
      12.65625	     109.09501
      12.77344	     111.10106
      12.89063	     110.46936
      13.00781	     109.41085
      13.12500	     110.57180
      13.24219	     108.04503
      13.35938	     108.30965
      13.47656	     107.80601
      13.59375	     107.52431
      13.71094	     110.28156
      13.82813	     107.94260
      13.94531	     108.69379
      14.06250	     107.54138
      14.17969	     107.50724
      14.29688	     106.87554
      14.41406	     108.68526
      14.53125	     111.24618
      14.64844	     109.08647
      14.76563	     110.23888
      14.88281	     110.14498
      15.00000	     109.28281
      15.11719	     107.54138
      15.23438	     109.98279
      15.35156	     109.60719
      15.46875	     109.64987
      15.58594	     109.94865
      15.70313	     111.92055
      15.82031	     109.16330
      15.93750	     109.37671
      16.05469	     110.76814
      16.17188	     110.55473
