ALV-5000/E-WIN Data
Date :	"29/06/18"
Time :	"08:24:39"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      90.00000
Duration [s]    :	        30
Runs            :	         1
Mode            :	"SINGLE AUTO CH1"
MeanCR0 [kHz]   :	     110.45493
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  2.00000E-004	  9.06378E-002
  4.00000E-004	  3.72138E-002
  6.00000E-004	  2.99199E-002
  8.00000E-004	  3.06768E-002
  1.00000E-003	  2.74015E-002
  1.20000E-003	  2.32454E-002
  1.40000E-003	  2.07407E-002
  1.60000E-003	  2.36169E-002
  1.80000E-003	  3.05530E-002
  2.00000E-003	  1.66396E-002
  2.20000E-003	  1.54561E-002
  2.40000E-003	  1.94058E-002
  2.60000E-003	  1.85800E-002
  2.80000E-003	  1.88140E-002
  3.00000E-003	  1.95571E-002
  3.20000E-003	  2.03281E-002
  3.60000E-003	  2.02112E-002
  4.00000E-003	  2.56819E-002
  4.40000E-003	  2.08170E-002
  4.80000E-003	  2.26405E-002
  5.20000E-003	  2.18423E-002
  5.60000E-003	  2.18075E-002
  6.00000E-003	  1.93510E-002
  6.40000E-003	  1.87746E-002
  7.20000E-003	  1.42056E-002
  8.00000E-003	  2.04983E-002
  8.80000E-003	  1.84068E-002
  9.60000E-003	  1.79630E-002
  1.04000E-002	  1.92600E-002
  1.12000E-002	  1.71060E-002
  1.20000E-002	  1.88400E-002
  1.28000E-002	  1.60150E-002
  1.44000E-002	  1.88397E-002
  1.60000E-002	  1.86398E-002
  1.76000E-002	  1.83040E-002
  1.92000E-002	  1.71412E-002
  2.08000E-002	  1.51044E-002
  2.24000E-002	  1.55262E-002
  2.40000E-002	  1.41744E-002
  2.56000E-002	  1.55768E-002
  2.88000E-002	  1.39727E-002
  3.20000E-002	  1.44793E-002
  3.52000E-002	  1.16590E-002
